status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage,generally-available,react-use,17.6.1,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/backend-defaults,^0.17.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/catalog-client,^1.16.0,npm,dependencies,overlays,runtime-prod,2026-07-14,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/plugin-catalog-node,^2.2.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/plugin-permission-common,^0.9.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/plugin-permission-node,^0.11.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@backstage/types,^1.2.2,npm,dependencies,overlays,runtime-prod,2025-09-16,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@red-hat-developer-hub/backstage-plugin-homepage-backend,0.4.0,npm,dependencies,overlays,runtime-prod,2026-08-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@red-hat-developer-hub/backstage-plugin-homepage-common,^0.4.0,npm,dependencies,overlays,runtime-prod,2026-08-21,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@types/express,^4.17.6,npm,devDependencies,overlays,test-only,2025-12-01,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,@types/supertest,^2.0.12,npm,devDependencies,overlays,test-only,2026-07-14,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,express,^4.14.0,npm,dependencies,overlays,runtime-prod,2025-12-01,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,supertest,^6.2.4,npm,devDependencies,overlays,build,2026-01-06,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,homepage,red-hat-developer-hub-backstage-plugin-homepage-backend,tech-preview,zod,^3.25.76 || ^4.0.0,npm,dependencies,overlays,runtime-prod,2026-05-04,FALSE,workspaces/homepage/metadata/red-hat-developer-hub-backstage-plugin-homepage-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/core-app-api,^1.20.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/plugin-app-react,^0.2.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/plugin-permission-react,^0.5.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@emotion/is-prop-valid,^1.3.1,npm,devDependencies,overlays,build,2025-09-04,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@ianvs/prettier-plugin-sort-imports,^4.4.0,npm,devDependencies,overlays,build,2026-02-04,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@mui/icons-material,^6.1.8,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@mui/material,^5.12.2,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@patternfly/chatbot,6.6.0,npm,dependencies,overlays,runtime-prod,2026-07-02,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@patternfly/react-core,6.6.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@patternfly/react-icons,^6.5.0,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@patternfly/react-table,^6.4.1,npm,dependencies,overlays,runtime-prod,2026-08-03,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@red-hat-developer-hub/backstage-plugin-app-react,^0.1.0,npm,dependencies,overlays,runtime-prod,2026-08-19,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@red-hat-developer-hub/backstage-plugin-intelligent-assistant,4.0.0,npm,dependencies,overlays,runtime-prod,2026-08-14,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@red-hat-developer-hub/backstage-plugin-intelligent-assistant-common,^4.0.0,npm,dependencies,overlays,runtime-prod,2026-08-14,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@red-hat-developer-hub/backstage-plugin-theme,^0.14.10,npm,dependencies,overlays,runtime-prod,2026-08-04,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@tanstack/react-query,^5.59.15,npm,dependencies,overlays,runtime-prod,2026-08-26,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@testing-library/dom,^10.0.0,npm,devDependencies,overlays,test-only,2025-07-27,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@testing-library/react,^15.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,@testing-library/user-event,14.6.1,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,html2canvas-pro,^1.5.0,npm,dependencies,overlays,runtime-prod,2026-08-24,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,monaco-editor,^0.56.0,npm,dependencies,overlays,runtime-prod,2026-07-20,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,prettier,3.9.6,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react,^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react,^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react-dom,^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react-dropzone,^14.4.0,npm,dependencies,overlays,runtime-prod,2026-08-20,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react-router-dom,^6.0.0,npm,devDependencies,overlays,build,2026-07-28,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react-router-dom,^6.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-28,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant,generally-available,react-use,^17.2.4,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/backend-defaults,^0.17.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/config,^1.3.8,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/plugin-permission-common,^0.9.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@backstage/plugin-permission-node,^0.11.1,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@ianvs/prettier-plugin-sort-imports,^4.4.0,npm,devDependencies,overlays,build,2026-02-04,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@langchain/core,^0.3.80,npm,dependencies,overlays,runtime-prod,2026-08-20,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
OK,2,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@langchain/openai,^0.6.0,npm,dependencies,overlays,runtime-prod,2026-08-20,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
